Areacode,Phone,name1,name2,SAM_BLDNAME,SAM_STNMFR,SAM_STNAME,SAM_STSUBT,sam_estate,City,Province,Product,class_code
2,2546018/2551708,Universal Storefront Servicescorporationpritil,,,1738,Juan Luna,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,6342820/6342819,University of Asia & the Pacific,,Ortigas Building,,Ortigas,Ave,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6370935,University of Asia & the Pacific,,Crc Acad Building,,St Josemaria Escriva,Drv,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6342828/6336744,University of Asia & the Pacific,,,,Pearl,Drv,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,6370912,University of Asia & the Pacific,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6346439,University of Asia and the Pacific,,University of Asia and Pacific,,Pearl,Drv,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,8433280/8433291,University of Mindanao Broadcasting Network,,Tower Inn,1002,A S Arnaiz,Ave,San Lorenzo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8433290/8884466,University of Mindanao Broadcasting Network,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8753871,University of Perpetual Help of Rizal,,Perpetual Help College,,F Ocampo,Ave,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,8714884/8710104,University of Perpetual Help Rizal,,,,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,8721328/8710103,University of Perpetual Help Rizal,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8710639/8710640,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714807/8714861,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8710641/8710644,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8710645/8710646,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714811/8717447,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8740171/8710642,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714844/8710643,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714857/8714866,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714885,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8753865/8714840,University of Perpetual Help Rizal,,Uphr Compound,,Manila Times,Ave,Manila Times Village,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,8714860/8714859,University of Perpetual Help Rizal,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8714842/8714864,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714858/8714815,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714851/8714852,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,8714850,University of Perpetual Help Rizal,,,,,,,,,MLABUS2016_MLABUSWP,
2,7312498/7811821,University of Santo Tomas,,Ust Medicine Building,,Espana,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7428352,University of Santo Tomas,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
64,5723426/5722078,University of Southern Mindanao,,Usmarc Bldg,,Usm Cpd,Rd,,Kabacan,N Cotabato,GENSAN2016_NCOTWP,
64,5725840/5721624,University of Southern Mindanao,,,,Datu J Sibug,Ave,,Kidapawan City,N Cotabato,GENSAN2016_NCOTWP,
64,5723672/5725347,University of Southern Mindanao,,,,Or Call,,,,,GENSAN2016_NCOTWP,
64,5724701,University of Southern Mindanao,,,,,,,,,GENSAN2016_NCOTWP,
2,7811471,University of Sto Tomas,,Ust Hospital,,A H Lacson,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7315709/7315396,University of Sto Tomas,,Ust Main Building,,Espana,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7315390/7314785,University of Sto Tomas,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7314343/7314323,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314322/7314311,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314301/7314066,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314063/7314055,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7811078/7314044,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314040/7315722,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314022/7316933,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409719/7409718,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409721/7811839,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7811823/7811815,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7811813/7811473,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7312952/7314041,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7314027/7327486,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7320959,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7312985/7314031,University of Sto Tomas,,Lexall Building,,A Mabini,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7315728/7313522,University of Sto Tomas,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7313126/7313125,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313124/7313123,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313120/7409701,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409702/7409703,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409704/7313533,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409705/7409707,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409708/7320188,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7315738/7314003,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313544/7313535,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409706/7323038,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409717/7409715,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409714/7409713,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409712/7409710,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409709/7409716,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7499779/7313034,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7312997/7499730,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409729/7409723,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409724/7409725,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409726/7313119,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409727/7313116,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7415314/7409732,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409731/7313038,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409730/7315744,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7423707/7409720,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7409728,University of Sto Tomas,,,,,,,,,MLABUS2016_MLABUSWP,
2,7422505,University of Sto Tomas Hosp,,Ust Hospital,,A H Lacson,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7410412,University of Sto Tomas Hosp,,Ust Building,,Espana,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7313028/7313016,University of Sto Tomas Hospital,,Ust Compound,,Espana,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7313022,University of Sto Tomas Hospital,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7313011/7409459,University of Sto Tomas Hospital,,,,A Mabini,St,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7313010/7313004,University of Sto Tomas Hospital,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7313002/7313001,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7813901/7417882,University of Sto Tomas Hospital,,Ust Hospital,,A H Lacson,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7313027/7313005,University of Sto Tomas Hospital,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7319676/7313026,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313029/7313008,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313025/7313014,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313006/7313013,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313009/7313012,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7315720/7313007,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313015/7313018,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313019/7313020,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313021/7313023,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7313024/7313017,University of Sto Tomas Hospital,,,,,,,,,MLABUS2016_MLABUSWP,
2,7355471/7355474,University of the East,,Dalupan Bldg,2219,C M Recto,Ave,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,7355475/7355476,University of the East,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,7351354/7355478,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7355479/7355602,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7355482,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,3612398/3612396,University of the East,,,105,Samson,Rd,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7355477/7355472,University of the East,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3638874/7355480,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7353192/7355481,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7355473/7356969,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,5260275/3665848,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7356974/7360943,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7358562/7358556,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,3641497/7358532,University of the East,,Ciss Building,,Old Samson,Rd,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,7356978/7356975,University of the East,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3644237/7356970,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7355604/3674572,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,7358543,University of the East,,,,,,,,,MLABUS2016_MLABUSWP,
2,5284041,University of the Philippines(university Library),,University of the Philippines,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5264197,University of the Philippinescollege of Medicine,,,547,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5231472/5231485,University of the Philippinescollege of Nursing,,College of Nursing,1000,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5231478/5231494,University of the Philippinescollege of Nursing,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5231477,University of the Philippinescollege of Nursing,,,,,,,,,MLABUS2016_MLABUSWP,
2,9294403,University of the Philippinesdiliman,,Ttc Building,,G Apacible,St,Up Campus,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9254030,University of the Philippinesdiliman,,College of Public Admin,,Gen E Jacinto,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9209556/9288305,University of the Philippinesdiliman,,,,Magsaysay,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9297797,University of the Philippinesdiliman,,Up Integrated School,,Katipunan,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,5262492,University of the Philippinesmanila,,Bulwagang Joaquin Gonzales,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5268420/5262276,University of the Philippinesmanila,,Philippine General Hospital,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5163228/5262275,University of the Philippinesmanila,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5266110/5265869,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5265866/5210184,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5231641/5262274,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5284014/5260527,University of the Philippinesmanila,,Philippine Nurses Association,1663,F T Benitez,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5262265/5268419,University of the Philippinesmanila,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5240534,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5250395/3530331,University of the Philippinesmanila,,,,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5252233/5239608,University of the Philippinesmanila,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5264193/5253802,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5253831/5254256,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5254322/3533508,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,3531305,University of the Philippinesmanila,,,,,,,,,MLABUS2016_MLABUSWP,
2,5264550,University of the Philippinesmanila Department of Pathology,,University of the Philippines,547,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5264249,University of the Philippinesmanila Office of the Dean,,College of Medicine,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5264262,University of the Philippinesmla Department of Physiology,,,547,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5237745,University of the Philmla,,,625,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,2363993,University of the Philsdiliman,,,,G Apacible,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9279687,University of the Philsdiliman,,,,E Ma Guerero,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9285411,University of the Philsdiliman,,College of Public Admin,,Gen E Jacinto,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9284575,University of the Philsdiliman,,,,Don a Roces Sr,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9291516/9279688,University of the Philsdiliman,,K2 Building,,Quirino,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9281563,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9287076/9287070,University of the Philsdiliman,,,,University,Ave,Up Bliss,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9278656/9284574,University of the Philsdiliman,,Coral Building,,Lakandula,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9284573/9275802,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9279689,University of the Philsdiliman,,,,,,,,,MLABUS2016_MLABUSWP,
2,9272308/9284571,University of the Philsdiliman,,Cswcd,,Magsaysay,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9279686/9283914,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9206882/9295736,University of the Philsdiliman,,,,Fernandez,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,4261455/9287077,University of the Philsdiliman,,Palma Hall,,C P Garcia,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9279680/9223962,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9202091/9205996,University of the Philsdiliman,,Alonzo Hall,,A Ma Regidor,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9298286,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9207990,University of the Philsdiliman,,Up College Ba Ofc,,Up Village,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9205802/9252963,University of the Philsdiliman,,University Shopping Center,,J P Laurel,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9295664/9223958,University of the Philsdiliman,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,9287079/9284572,University of the Philsdiliman,,,,,,,,,MLABUS2016_MLABUSWP,
2,9207815/9223959,University of the Philsdiliman,,Benitez Hall,,Roxas,Ave,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,9255855,University of the Philslaw Center,,Bocobo Hall,,University,Ave,Up Law Center,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,2535150/2562691,Uniwealth Resources Inc.,,,1533,A Rivera,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8611858/8616625,Uniwes Technology (S) Pte Ltd,,Christ the King Building,,National,Rd,Lodora Village,Munt,Metro Manila,MLABUS2016_MLABUSWP,
2,3611743,Uniwide Sales Incorporated,,,20,12th,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8206136,Uniwide Sales Incorporated,,Uniwide Warehouse Club,,Dr a Santos,Ave,,Paranaque City,Metro Manila,MLABUS2016_MLABUSWP,
2,3637811/8206137,Uniwide Sales Incorporated,,Uniwide Building,1695,Rizal Extension,Ave,,Caloocan City,Metro Manila,MLABUS2016_MLABUSWP,
2,8743335/3637812,Uniwide Sales Incorporated,,B Eusebio Compound,43,Alabang-Zapote,Rd,,Las Pinas City,Metro Manila,MLABUS2016_MLABUSWP,
2,8206138,Uniwide Sales Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8173627,Uniwide Technical Services Inc,,Cityland Condominium 10 Twr 1,156,H v Dela Costa,St,Salcedo Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,2412823/2437688,Uniwin Computerized Label Factory Corporation,,State Center Building,333,Juan Luna,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8311910/5514881,Unix Industrial Corp,,,5865,Bautista,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,5516217,Unix Industrial Corp,,,5865,Zobel Roxas,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,9139340,Unlad Pawnshop Inc,,,88,New York,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,8972298/8979646,Unlimited Cargo Express Inc,,Bjs Building,1869,P Domingo,St,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8994798/8979882,Unlimited Cargo Express Inc,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,8453500,"Unlimited Market Directions, Inc",,Burgundy Corporate Tower,252,Sen Gil Puyat,Ave,,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8347252,Unlimited Network of Opportunities International Corp.,,Bonifacio High Street Bldg 8,,9th,Ave,Bonifacio Global City,Taguig City,Metro Manila,MLABUS2016_MLABUSWP,
2,6385546,Unlimited Solutions Corp.,,Tycoon Centre,,Pearl,Drv,Ortigas Center,Psg,Metro Manila,MLABUS2016_MLABUSWP,
2,7234653,"Unno Commercial Enterprises, Inc.",,,5,G Reyes,St,,San Juan City,Metro Manila,MLABUS2016_MLABUSWP,
2,2321059/2321060,Uno Seafood Wharf Palace Inc,,Calvo Building,266,Escolta,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,8124288,Uob Kay Hian Securities Inc,,L v Locsin Building,6752,Ayala,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,8877972/8877973,Uob Securities Phil Inc,,L v Locsin Building,6752,Ayala,Ave,Legaspi Village,Mkti,Metro Manila,MLABUS2016_MLABUSWP,
2,5361319/5361392,Up College of Medicine,,University of the Philippines,547,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5361368/5361329,Up College of Medicine,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5261725,Up Manila Ugnayan Ng Pahinun,,University of the Philippines,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5265860/5254980,Up Manilacollege of Arts Andsciences,,,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5163227/5265861,Up Manilacollege of Arts Andsciences,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5264252/5246798,Up Manilacollege of Arts Andsciences,,College of Medicine,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5231628/2541881,Up Manilacollege of Arts Andsciences,,College of Arts and Sciences,,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5260698,Up Manilacollege of Dentistry,,University of the Philippines,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5262297/5262296,Up Manilacollege of Dentistry,,University of the Philippines,,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5264194/5264195,Up Manilacollege of Medicine,,,547,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5260377/5264260,Up Manilacollege of Medicine,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5264255,Up Manilacollege of Medicine,,,,,,,,,MLABUS2016_MLABUSWP,
2,5264254/5262273,Up Manilacollege of Medicine,,College of Medicine,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5260371/5266118,Up Manilacollege of Medicine,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5266115/5264170,Up Manilacollege of Medicine,,,,,,,,,MLABUS2016_MLABUSWP,
2,5264192/5264258,Up Manilacollege of Medicine,,,,,,,,,MLABUS2016_MLABUSWP,
2,5260062,Up Manilacollege of Medicine,,,,,,,,,MLABUS2016_MLABUSWP,
2,5247119,Up Manilainstitute of Opthalmology,,Philippine General Hospital,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5255874,Up Manilainstitute of Publichealth,,,,Pedro Gil,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5260784/5255858,Up Manilainstitute of Publichealth,,College of Public Health Offic,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5223519/5242703,Up Manilainstitute of Publichealth,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,5232997/5247118,Up Manilainstitute of Publichealth,,,,,,,,,MLABUS2016_MLABUSWP,
2,5252315/5235929,Up Manilainstitute of Publichealth,,,,,,,,,MLABUS2016_MLABUSWP,
2,5247102/5213304,Up Manilainstitute of Publichealth,,,,,,,,,MLABUS2016_MLABUSWP,
2,5260811,Up Manilainstitute of Publichealth,,,,,,,,,MLABUS2016_MLABUSWP,
2,5245113,Up Manilaschool of Allied Profession,,Orosa Neda Building,,Padre Faura,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,5262271/5265867,Up Manilaschool of Allied Profession,,University of the Philippines,,Taft,Ave,Up Manila Compound,Mla,Metro Manila,MLABUS2016_MLABUSWP,
2,3518451/3517903,UP Manila  National Institute of Health,,Building 1,,Commonwealth,Ave,Up North Science & Tech Park,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,3730162/3730013,UP Manila  National Institute of Health,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,3730119,UP Manila  National Institute of Health,,,,,,,,,MLABUS2016_MLABUSWP,
2,4411162,Up North Property Holdings Inc,,Building 1,,Commonwealth,Ave,Up North Science & Tech Park,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,6315345,Up Town Industrial Sales Incorporated,,,56,Edsa,Ave,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,6329528,Up Town Industrial Sales Incorporated,,,56,Madison,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,6379894/6379514,Up Town Industrial Sales Incorporated,,Uptown Sales Building,56,Sheridan,St,,Mand,Metro Manila,MLABUS2016_MLABUSWP,
2,7268185/6364864,Up Town Industrial Sales Incorporated,,,,Or Call,,,,,MLABUS2016_MLABUSWP,
2,6318366/6315296,Up Town Industrial Sales Incorporated,,,,,,,,,MLABUS2016_MLABUSWP,
2,4260368,Uparchaelogical Studies Program,,Albert Hall,,Lakandula,St,,QC,Metro Manila,MLABUS2016_MLABUSWP,
2,2432170,Uplift Ace Center,,Burke Building,,Escolta,St,,Mla,Metro Manila,MLABUS2016_MLABUSWP,
